id,weight
query/devtools/shell.cpp,1638
cs/doxygen/osquery.css,1291
query/filesystem/windows/fileops.cpp,1171
query/events/events.cpp,919
query/tables/system/darwin/smc_keys.cpp,739
query/config/config.cpp,786
query/extensions/extensions.cpp,705
query/registry/registry.cpp,672
ols/tests/test_base.py,605
query/database/database.cpp,602
akeLists.txt,535
query/core/init.cpp,647
query/tables/system/darwin/processes.cpp,577
query/sql/virtual_table.cpp,568
query/filesystem/filesystem.cpp,512
query/core/watcher.cpp,514
query/tests/test_util.cpp,463
clude/osquery/registry.h,890
query/tables/forensic/sleuthkit.cpp,482
rnel/src/osquery.cpp,490
ake/CMakeLibs.cmake,428
query/sql/tests/virtual_table_tests.cpp,428
query/logger/logger.cpp,485
ols/formatting/git-clang-format.py,488
query/sql/sqlite_util.cpp,424
clude/osquery/events.h,988
ols/profile.py,372
query/core/tables.cpp,385
query/filesystem/tests/filesystem_tests.cpp,396
query/tables/system/darwin/apps.mm,367
clude/osquery/tables.h,830
query/events/tests/events_tests.cpp,440
query/tables/system/linux/processes.cpp,392
query/tables/system/darwin/keychain_acl.cpp,339
ols/codegen/gentable.py,417
query/core/system.cpp,385
query/tables/system/darwin/packages.cpp,376
ols/provision/formula/gcc.rb,375
query/logger/plugins/aws_util.cpp,345
query/CMakeLists.txt,363
query/events/linux/inotify.cpp,356
query/events/darwin/tests/fsevents_tests.cpp,379
ols/provision/formula/python.rb,409
query/logger/plugins/tests/buffered_tests.cpp,339
ols/tests/test_extensions.py,388
query/distributed/distributed.cpp,314
query/tables/system/windows/registry.cpp,294
query/main/windows/daemon.cpp,331
query/tables/system/darwin/keychain_utils.cpp,326
query/config/tests/config_tests.cpp,349
query/database/plugins/rocksdb.cpp,358
query/filesystem/posix/fileops.cpp,314
query/events/linux/audit.cpp,371
rnel/src/circular_queue_kern.c,342
query/events/darwin/iokit.cpp,320
ols/codegen/genapi.py,300
ols/provision/lib.sh,285
query/events/darwin/fsevents.cpp,315
query/config/packs.cpp,297
query/tables/utility/osquery.cpp,268
ols/deployment/make_osx_package.sh,268
rnel/CMakeLists.txt,267
ols/deployment/make_linux_package.sh,257
query/extensions/interface.cpp,277
query/events/darwin/diskarbitration.cpp,263
query/logger/plugins/buffered.cpp,275
query/database/plugins/sqlite.cpp,279
query/filesystem/tests/fileops_tests.cpp,294
query/tables/system/darwin/preferences.cpp,260
query/core/windows/process.cpp,293
ols/provision.sh,297
query/tables/system/darwin/extended_attributes.cpp,245
query/sql/sqlite_math.cpp,250
ols/provision/formula/llvm.rb,256
query/tables/other/yara_utils.cpp,283
ols/tests/test_http_server.py,252
cs/doxygen/DoxygenLayout.xml,194
query/extensions/interface.h,393
query/config/parsers/decorators.cpp,279
query/events/tests/events_database_tests.cpp,268
ols/provision.ps1,209
query/tables/system/freebsd/processes.cpp,237
query/registry/tests/registry_tests.cpp,272
ols/tests/test_osqueryi.py,200
query/sql/tests/sqlite_util_tests.cpp,223
query/logger/tests/logger_tests.cpp,268
query/tables/networking/darwin/routes.cpp,222
query/tables/system/darwin/signature.mm,221
query/extensions/tests/extensions_tests.cpp,248
query/tables/system/darwin/xprotect.cpp,220
query/tables/networking/linux/routes.cpp,220
query/events/linux/syslog.cpp,213
query/tables/applications/darwin/browser_plugins.cpp,224
query/tables/system/darwin/process_open_descriptors.cpp,210
query/remote/transports/tls.cpp,213
rnel/src/publishers/darwin/kernel_file_events.c,202
ols/get_platform.py,193
query/tables/system/cpuid.cpp,204
clude/osquery/database.h,577
query/filesystem/darwin/plist.mm,202
query/events/linux/tests/inotify_tests.cpp,500
ake/Packages.cmake,165
query/tables/system/darwin/user_groups.mm,176
query/core/tests/process_tests.cpp,187
query/distributed/tests/distributed_tests.cpp,188
ols/tests/utils.py,194
query/sql/benchmarks/sql_benchmarks.cpp,197
ols/provision/formula/openssl.rb,190
query/core/watcher.h,330
query/tables/system/darwin/tests/asl_tests.cpp,191
ols/deployment/osqueryctl,165
kefile,174
query/config/tests/packs_tests.cpp,199
query/tables/networking/linux/process_open_sockets.cpp,186
query/tables/networking/darwin/wifi.mm,171
query/main/shell.cpp,191
query/tables/system/darwin/authorizations.mm,172
rnel/include/feeds.h,217
query/core/flags.cpp,184
query/events/darwin/scnetwork.cpp,184
ols/tests/test_osqueryd_win.py,193
query/tables/system/darwin/crashes.cpp,181
query/events/linux/udev.cpp,180
query/tables/networking/posix/interfaces.cpp,179
query/core/tests/watcher_tests.cpp,260
rnel/src/publishers/darwin/process_events.c,174
query/sql/sqlite_util.h,363
query/tables/system/darwin/tests/firewall_tests.cpp,152
query/tables/system/darwin/firewall.cpp,170
query/tables/events/yara_events.cpp,195
query/tables/system/darwin/certificates.mm,174
ols/lib.sh,177
query/devtools/printer.cpp,158
query/tables/system/centos/rpm_packages.cpp,176
query/tables/system/linux/model_specific_register.cpp,159
query/tables/system/windows/system_util.cpp,168
query/tables/system/darwin/launchd.cpp,172
query/tables/applications/windows/carbon_black.cpp,144
query/events/kernel.cpp,175
ols/tests/stress.py,150
query/remote/utility.h,235
query/tables/system/darwin/smbios_tables.cpp,166
query/database/tests/results_tests.cpp,165
query/tables/utility/file.cpp,162
query/tables/events/linux/process_events.cpp,187
query/tables/system/darwin/sysctl_utils.cpp,174
query/tables/events/linux/socket_events.cpp,169
query/tables/system/linux/deb_packages.cpp,183
query/tables/networking/darwin/tests/wifi_tests.mm,145
query/tables/system/darwin/disk_encryption.cpp,165
query/core/conversions.h,237
query/core/hash.cpp,142
clude/osquery/config.h,500
query/dispatcher/scheduler.cpp,163
query/tables/system/linux/smbios_tables.cpp,160
query/tables/system/posix/smbios_utils.cpp,142
query/tables/networking/linux/iptables.cpp,154
query/events/linux/tests/audit_tests.cpp,172
query/sql/sql.cpp,151
query/dispatcher/tests/scheduler_tests.cpp,174
query/tables/system/darwin/startup_items.cpp,157
query/dispatcher/dispatcher.cpp,158
query/filesystem/fileops.h,291
query/core/tests/tables_tests.cpp,167
query/tables/system/darwin/sip_config.cpp,155
query/core/tests/flags_tests.cpp,158
query/tables/CMakeLists.txt,150
query/tables/system/darwin/kernel_info.cpp,152
query/remote/tests/requests_tests.cpp,142
query/tables/system/darwin/tests/extended_attributes_tests.cpp,131
query/logger/plugins/aws_kinesis.cpp,136
query/tables/networking/posix/utils.cpp,138
query/logger/plugins/tests/aws_util_tests.cpp,161
ols/manage-osqueryd.ps1,131
query/remote/transports/tests/tls_transports_tests.cpp,160
query/tables/system/darwin/asl_utils.cpp,163
ols/tests/test_osqueryd.py,140
clude/osquery/flags.h,217
ols/provision/formula/Abstract/abstract-osquery-formula.rb,150
query/remote/requests.h,277
query/tables/other/yara.cpp,141
query/database/benchmarks/database_benchmarks.cpp,140
query/tables/system/darwin/packages.h,145
query/tables/networking/linux/inet_diag.h,145
clude/osquery/dispatcher.h,236
query/logger/plugins/aws_firehose.cpp,131
query/logger/plugins/filesystem.cpp,174
query/tables/system/darwin/quicklook_cache.cpp,141
query/tables/events/darwin/process_events.cpp,128
ols/provision/formula/curl.rb,129
query/main/tests.cpp,136
query/sql/sqlite_string.cpp,161
ols/provision/formula/glibc-legacy.rb,129
ols/deployment/osqueryd.initd,142
query/tables/system/darwin/tests/signature_tests.mm,168
query/core/process.h,238
query/tables/applications/posix/carbon_black.cpp,121
query/tables/system/posix/suid_bin.cpp,133
query/core/posix/process.cpp,130
query/tables/system/posix/system_controls.cpp,127
query/tables/system/darwin/kernel_extensions.cpp,128
query/tables/system/darwin/iokit_registry.cpp,132
query/logger/plugins/tls.cpp,130
query/events/benchmarks/events_benchmarks.cpp,136
query/config/plugins/tls.cpp,138
query/events/linux/syslog.h,214
query/tables/networking/freebsd/process_open_sockets.cpp,120
query/core/conversions.cpp,119
query/tables/system/posix/crontab.cpp,124
query/tables/system/linux/block_devices.cpp,117
clude/osquery/filesystem.h,368
query/core/tests/conversions_tests.cpp,118
query/dispatcher/tests/dispatcher_tests.cpp,133
query/tables/system/linux/sysctl_utils.cpp,120
query/config/parsers/tests/decorators_tests.cpp,131
query/events/linux/inotify.h,214
query/events/darwin/iokit.h,137
query/logger/plugins/buffered.h,207
query/tables/system/darwin/keychain_items.cpp,114
query/tables/events/darwin/process_file_events.cpp,106
clude/osquery/core.h,164
query/tables/system/darwin/system_info.cpp,112
query/devtools/tests/printer_tests.cpp,106
query/tables/system/darwin/block_devices.cpp,112
query/events/darwin/fsevents.h,178
query/core/darwin/conversions.cpp,112
query/sql/tests/sql_tests.cpp,108
query/tables/system/windows/processes.cpp,108
ols/provision/formula/boost.rb,112
ols/vsdeploy.xml,77
query/tables/applications/posix/browser_firefox.cpp,111
clude/osquery/system.h,293
query/remote/enroll/plugins/tls.cpp,116
ols/provision/formula/ncurses.rb,103
query/filesystem/linux/mem.cpp,113
query/tables/applications/posix/browser_utils.cpp,110
query/tables/system/linux/system_info.cpp,102
query/core/tests/permissions_tests.cpp,119
query/logger/plugins/aws_util.h,174
query/tables/system/darwin/homebrew_packages.cpp,117
query/remote/transports/tls.h,161
query/remote/enroll/enroll.cpp,109
clude/osquery/distributed.h,280
query/tables/system/darwin/tests/apps_tests.cpp,104
query/database/tests/query_tests.cpp,111
query/tests/test_util.h,163
query/tables/system/linux/disk_encryption.cpp,95
query/events/kernel/circular_queue_user.cpp,98
clude/osquery/logger.h,335
query/tables/system/user_groups.h,99
query/tables/system/linux/apt_sources.cpp,114
query/database/plugins/ephemeral.cpp,101
query/events/kernel/tests/kernel_communication_tests.cpp,98
query/events/kernel/benchmarks/kernel_communication_benchmarks.cpp,92
query/distributed/plugins/tls.cpp,101
query/events/linux/audit.h,205
query/examples/example_extension.cpp,109
query/events/darwin/kernel_util.cpp,99
query/filesystem/darwin/tests/plist_tests.cpp,105
clude/osquery/extensions.h,165
query/tables/system/posix/shell_history.cpp,94
query/tables/events/tests/file_events_tests.cpp,106
query/events/linux/tests/syslog_tests.cpp,89
query/tables/system/linux/cpu_time.cpp,94
clude/osquery/sdk.h,133
query/tables/system/darwin/managed_policies.cpp,91
query/events/darwin/diskarbitration.h,98
query/tables/system/darwin/ad_config.cpp,91
query/tables/events/linux/file_events.cpp,112
query/database/query.cpp,86
query/tables/system/darwin/nvram.cpp,92
query/logger/plugins/tests/filesystem_logger_tests.cpp,100
clude/osquery/packs.h,173
ols/codegen/amalgamate.py,82
query/tables/system/darwin/nfs_shares.cpp,76
query/logger/plugins/tests/aws_kinesis_tests.cpp,82
query/database/tests/plugin_tests.cpp,88
query/tables/system/darwin/keychain.h,94
ols/provision/formula/glibc.rb,77
query/tables/utility/time.cpp,88
query/config/parsers/tests/file_paths_tests.cpp,87
ols/provision/formula/cmake.rb,86
ols/provision/formula/libgcrypt.rb,71
query/tables/system/darwin/sandboxes.cpp,83
query/logger/plugins/tests/aws_firehose_tests.cpp,81
ols/tests/test_release.py,80
query/tables/system/linux/pci_devices.cpp,88
query/events/darwin/scnetwork.h,115
query/tables/system/linux/shared_memory.cpp,87
query/tables/system/linux/users.cpp,79
query/filesystem/linux/proc.cpp,80
query/tables/system/darwin/usb_devices.cpp,88
query/config/parsers/file_paths.cpp,85
query/tables/utility/hash.cpp,83
query/tables/system/linux/usb_devices.cpp,87
query/tables/system/linux/os_version.cpp,75
query/tables/system/darwin/tests/certificates_tests.cpp,78
query/tables/system/tests/system_tables_tests.cpp,93
ols/tests/test_additional.py,84
query/events/linux/udev.h,130
query/tables/system/freebsd/procstat.cpp,92
query/database/tests/plugin_tests.h,86
query/tables/networking/posix/etc_services.cpp,89
query/tables/networking/etc_hosts.cpp,70
query/logger/plugins/syslog.cpp,76
query/tables/networking/posix/dns_resolvers.cpp,75
query/core/windows/process_ops.cpp,89
ols/tests/test_modules.py,77
query/tables/system/linux/kernel_info.cpp,73
ols/tests/plist_benchmark.cpp,73
query/tables/system/freebsd/process_open_files.cpp,76
query/core/posix/process_ops.cpp,76
query/config/plugins/filesystem.cpp,72
query/tables/events/darwin/file_events.cpp,98
ols/provision/formula/pcre.rb,59
query/tables/other/tests/yara_tests.cpp,76
query/tables/system/darwin/tests/launchd_tests.cpp,74
query/tables/system/linux/acpi_tables.cpp,76
query/tables/networking/posix/etc_protocols.cpp,80
query/tables/networking/linux/arp_cache.cpp,79
query/remote/enroll/tests/enroll_tests.cpp,88
ols/codegen/gentargets.py,104
ols/provision/formula/perl.rb,65
query/tables/system/posix/ssh_keys.cpp,74
query/database/tests/database_tests.cpp,75
ols/provision/formula/readline.rb,73
query/events/CMakeLists.txt,64
query/tables/events/linux/hardware_events.cpp,75
query/events/kernel.h,132
ols/provision/formula/snappy.rb,59
query/tables/system/linux/kernel_modules.cpp,72
ols/provision/formula/sleuthkit.rb,57
query/tables/system/uptime.cpp,68
query/logger/plugins/tests/tls_logger_tests.cpp,72
query/tables/system/posix/logged_in_users.cpp,63
query/config/parsers/options.cpp,70
clude/osquery/sql.h,208
query/tables/system/posix/authorized_keys.cpp,68
query/tables/networking/linux/tests/iptables_tests.cpp,66
docs.yml,45
ols/provision/formula/thrift.rb,50
query/tables/system/posix/known_hosts.cpp,65
query/tables/events/darwin/disk_events.cpp,64
query/tables/system/linux/memory_info.cpp,62
query/tables/system/darwin/tests/smc_tests.cpp,69
query/tables/system/darwin/acpi_tables.cpp,67
query/tables/system/posix/system_utils.cpp,54
query/database/query.h,147
query/tables/system/linux/kernel_integrity.cpp,54
query/tables/system/linux/user_groups.cpp,56
query/tables/system/linux/process_open_files.cpp,60
query/tables/networking/posix/listening_ports.cpp,65
query/logger/plugins/aws_kinesis.h,67
ols/provision/formula/libiptables.rb,48
ols/provision/formula/librpm.rb,45
query/logger/plugins/aws_firehose.h,66
query/tables/system/darwin/pci_devices.cpp,64
query/tables/system/smbios_utils.h,85
query/tables/system/linux/mounts.cpp,58
ols/provision/formula/aws-sdk-cpp.rb,51
ols/tests/test.config,43
query/remote/remote.cpp,60
query/tables/system/posix/last.cpp,59
ternal/CMakeLists.txt,54
rnel/src/circular_queue_kern.h,159
query/tables/system/darwin/os_version.cpp,57
query/tables/events/darwin/hardware_events.cpp,61
query/tables/system/windows/system_util.h,60
ols/deployment/getfiles.py,54
query/tables/system/freebsd/mounts.cpp,54
ols/provision/formula/yara.rb,50
ols/tests/test_example_queries.py,60
query/tables/events/linux/user_events.cpp,62
ols/provision/formula/asio.rb,44
query/tables/system/posix/magic.cpp,59
ols/provision/formula/libmagic.rb,45
ols/provision/formula/cpp-netlib.rb,44
ols/audit.sh,56
clude/osquery/hash.h,126
query/tables/system/efi_misc.h,53
ols/analysis/clang-analyze.sh,46
query/remote/serializers/json.cpp,49
ols/provision/formula/xz.rb,42
query/logger/plugins/tls.h,78
query/tables/events/linux/syslog_events.cpp,53
query/tables/system/linux/groups.cpp,48
query/events/kernel/circular_queue_user.h,98
rnel/tools/darwin.sh,44
query/tables/events/event_utils.cpp,47
query/dispatcher/distributed.cpp,46
ols/sync.sh,51
query/config/parsers/tests/events_tests.cpp,54
query/sql/virtual_table.h,72
rnel/test.sh,37
query/tables/other/yara_utils.h,64
query/core/tests/hash_tests.cpp,49
ols/provision/formula/libcryptsetup.rb,31
query/database/CMakeLists.txt,41
query/tables/system/linux/memory_map.cpp,47
ols/provision/formula/util-linux.rb,32
ols/provision/formula/lz4.rb,30
query/examples/example_module.cpp,48
query/tables/system/darwin/asl_utils.h,81
ols/provision/formula/bzip2.rb,36
ols/provision/formula/rocksdb.rb,33
ols/benchmark.sh,45
ols/provision/formula/libdevmapper.rb,31
query/filesystem/CMakeLists.txt,31
ols/provision/formula/libgpg-error.rb,31
query/filesystem/darwin/benchmarks/plist_benchmarks.cpp,46
clude/osquery/status.h,130
query/core/tests/status_tests.cpp,42
ols/provision/formula/libudev.rb,29
